GexfID,Title,IMDB_id,ReleaseDate,Transitivity,Genre,Slug,WeightedDegree,Modularity,PathLength,Diameter,ClusteringCoefficient,ConnectedComponents,Density,Edges,Characters
754,So I Married an Axe Murderer,tt0108174,1993,0.278236915,['Comedy'. 'Romance'],So-I-Married-an-Axe-Murderer,8175.00,0.40,1955.00,3000.00,0.79,4000.00,0.10,204.00,44.00
755,Solaris,tt0307479,2002,1,['Drama'. 'Mystery'. 'Romance'],Solaris,17200.00,0.00,1000.00,1000.00,1000.00,1000.00,1000.00,72.00,5.00
756,Soldier,tt0120157,1998,0.530884808,['Action'. 'Drama'. 'Sci-Fi'],Soldier,9200.00,0.39,2217.00,5000.00,0.58,3000.00,0.19,164.00,28.00
757,Someone to Watch Over Me,tt0094008,1987,0.396963124,['Crime'. 'Drama'. 'Romance'],Someone-to-Watch-Over-Me,8286.00,0.29,1967.00,4000.00,0.60,3000.00,0.16,150.00,28.00
758,Something's Gotta Give,tt0337741,2003,0.642451042,['Comedy'. 'Drama'. 'Romance'],Something's-Gotta-Give,16267.00,0.21,1729.00,3000.00,0.82,1000.00,0.31,292.00,28.00
760,Spanglish,tt0371246,2004,0.63064833,['Comedy'. 'Drama'. 'Romance'],Spanglish,12640.00,0.38,2007.00,3000.00,0.74,2000.00,0.24,218.00,25.00
761,Spare Me,tt0108200,1994,0.49301826,['Thriller'],Spare-Me,9333.00,0.24,1914.00,4000.00,0.70,3000.00,0.19,187.00,29.00
762,Meet the Spartans,tt1073498,2008,0.311813187,['Comedy'. 'Fantasy'],Meet-the-Spartans,7250.00,0.37,1948.00,3000.00,0.69,3000.00,0.10,227.00,55.00
764,Speed Racer,tt0811080,2008,0.412628488,['Action'. 'Adventure'. 'Comedy'],Speed-Racer,11823.00,0.38,2361.00,5000.00,0.70,4000.00,0.09,506.00,64.00
765,Sphere,tt0120184,1998,0.56916996,['Action'. 'Mystery'. 'Sci-Fi'],Sphere,25125.00,0.10,1676.00,3000.00,0.61,2000.00,0.32,299.00,16.00
766,Spider-Man,tt0145487,2002,0.566326531,['Action'. 'Adventure'. 'Sci-Fi'],Spider-Man,10585.00,0.40,2519.00,6000.00,0.56,4000.00,0.14,291.00,40.00
767,Star Trek,tt0060028,1966,0.451699946,['Action'. 'Adventure'. 'Sci-Fi'],Star-Trek,9013.00,0.44,2725.00,6000.00,0.55,13000.00,0.07,407.00,70.00
768,Star Trek II: The Wrath of Khan,tt0084726,1982,0.640625,['Action'. 'Adventure'. 'Sci-Fi'],Star-Trek-II:-The-Wrath-of-Khan,22963.00,0.18,1793.00,3000.00,0.71,3000.00,0.31,444.00,24.00
769,Star Trek: First Contact,tt0117731,1996,0.450751252,['Action'. 'Adventure'. 'Drama'],Star-Trek:-First-Contact,10545.00,0.29,2216.00,4000.00,0.55,4000.00,0.15,227.00,32.00
770,Star Trek: Generations,tt0111280,1994,0.588525601,['Action'. 'Adventure'. 'Mystery'],Star-Trek:-Generations,12140.00,0.45,2123.00,4000.00,0.71,3000.00,0.18,290.00,37.00
771,Star Trek: Insurrection,tt0120844,1998,0.628224583,['Action'. 'Adventure'. 'Sci-Fi'],Star-Trek:-Insurrection,19619.00,0.15,1886.00,4000.00,0.72,1000.00,0.36,305.00,21.00
772,Star Trek: The Motion Picture,tt0079945,1979,0.531165312,['Adventure'. 'Mystery'. 'Sci-Fi'],Star-Trek:-The-Motion-Picture,18867.00,0.23,1799.00,3000.00,0.72,2000.00,0.24,388.00,29.00
773,Star Wars: Episode IV - A New Hope,tt0076759,1977,0.371501272,['Action'. 'Adventure'. 'Fantasy'],Star-Wars:-Episode-IV---A-New-Hope,9319.00,0.36,2240.00,4000.00,0.60,5000.00,0.12,277.00,47.00
774,Star Wars: Episode II - Attack of the Clones,tt0121765,2002,0.388574661,['Action'. 'Adventure'. 'Fantasy'],Star-Wars:-Episode-II---Attack-of-the-Clones,9872.00,0.37,2082.00,3000.00,0.75,1000.00,0.14,281.00,47.00
775,Star Wars: Episode VI - Return of the Jedi,tt0086190,1983,0.46259542,['Action'. 'Adventure'. 'Fantasy'],Star-Wars:-Episode-VI---Return-of-the-Jedi,8541.00,0.38,2229.00,4000.00,0.49,5000.00,0.13,205.00,37.00
777,Star Wars: Episode V - The Empire Strikes Back,tt0080684,1980,0.427826087,['Action'. 'Adventure'. 'Fantasy'],Star-Wars:-Episode-V---The-Empire-Strikes-Back,8359.00,0.39,2703.00,6000.00,0.53,2000.00,0.11,225.00,39.00
779,Starman,tt0088172,1984,0.417004049,['Romance'. 'Sci-Fi'],Starman,7625.00,0.50,2345.00,4000.00,0.66,5000.00,0.10,199.00,41.00
780,Starship Troopers,tt0120201,1997,0.388322195,['Action'. 'Adventure'. 'Sci-Fi'],Starship-Troopers,14808.00,0.26,1949.00,4000.00,0.73,4000.00,0.14,490.00,49.00
781,State and Main,tt0120202,2000,0.497820986,['Comedy'. 'Drama'],State-and-Main,15591.00,0.23,1850.00,3000.00,0.76,3000.00,0.22,432.00,44.00
782,Station West,tt0040835,1948,0.432352941,['Western'],Station-West,13533.00,0.25,1816.00,3000.00,0.74,1000.00,0.23,234.00,30.00
783,Stepmom,tt0120686,1998,0.349775785,['Comedy'. 'Drama'],Stepmom,10870.00,0.33,2095.00,3000.00,0.75,1000.00,0.18,173.00,21.00
784,The Sting,tt0070735,1973,0.543405676,['Comedy'. 'Crime'. 'Drama'],The-Sting,9488.00,0.30,2242.00,5000.00,0.64,4000.00,0.13,249.00,43.00
785,Stir of Echoes,tt0164181,1999,0.556872038,['Horror'. 'Mystery'. 'Thriller'],Stir-of-Echoes,10242.00,0.30,1865.00,3000.00,0.79,2000.00,0.22,167.00,23.00
786,Storytelling,tt0250081,2001,0.477777778,['Comedy'. 'Drama'. 'Romance'],Storytelling,8000.00,0.50,1936.00,4000.00,0.58,2000.00,0.18,158.00,32.00
787,Strange Days,tt0114558,1995,0.376482213,['Crime'. 'Drama'. 'Sci-Fi'],Strange-Days,7950.00,0.41,2082.00,4000.00,0.76,2000.00,0.14,180.00,35.00
788,Strangers on a Train,tt0044079,1951,0.466042155,['Crime'. 'Drama'. 'Film-Noir'],Strangers-on-a-Train,10115.00,0.40,2014.00,5000.00,0.81,2000.00,0.16,243.00,47.00
790,Sugar,tt0990413,2008,0.33677686,['Drama'. 'Sport'],Sugar,7527.00,0.40,2018.00,4000.00,0.58,10000.00,0.09,244.00,55.00
791,Sugar & Spice,tt0186589,2001,0.419282511,['Comedy'. 'Crime'],Sugar-&-Spice,9787.00,0.36,2104.00,4000.00,0.70,4000.00,0.12,297.00,46.00
792,Sunset Blvd.,tt0043014,1950,0.297520661,['Drama'. 'Film-Noir'],Sunset-Blvd.,6100.00,0.39,2175.00,4000.00,0.67,6000.00,0.10,115.00,26.00
793,Sunshine Cleaning,tt0862846,2008,0.295566502,['Comedy'. 'Drama'],Sunshine-Cleaning,7806.00,0.41,2195.00,4000.00,0.62,2000.00,0.13,166.00,30.00
794,Superbad,tt0829482,2007,0.351973684,['Comedy'],Superbad,10595.00,0.37,2039.00,3000.00,0.80,1000.00,0.15,260.00,35.00
797,The Surfer King,tt0418206,2006,0.285097192,['Comedy'],The-Surfer-King,8581.00,0.29,2277.00,4000.00,0.43,1000.00,0.14,183.00,29.00
798,Suspect Zero,tt0324127,2004,0.273381295,['Crime'. 'Horror'. 'Mystery'],Suspect-Zero,4485.00,0.34,1974.00,4000.00,0.39,7000.00,0.10,89.00,31.00
799,The Sweet Hereafter,tt0120255,1997,0.413793103,['Drama'],The-Sweet-Hereafter,8556.00,0.26,1843.00,3000.00,0.65,1000.00,0.25,104.00,18.00
800,Sweet Smell of Success,tt0051036,1957,0.472173913,['Drama'. 'Film-Noir'],Sweet-Smell-of-Success,8108.00,0.41,1967.00,3000.00,0.77,1000.00,0.17,170.00,37.00
801,Swingers,tt0117802,1996,0.505216095,['Comedy'. 'Drama'],Swingers,12231.00,0.24,1696.00,3000.00,0.75,4000.00,0.24,190.00,23.00
802,Swordfish,tt0244244,2001,0.346570397,['Action'. 'Crime'. 'Thriller'],Swordfish,5455.00,0.45,2483.00,6000.00,0.57,5000.00,0.10,116.00,33.00
803,Synecdoche. New York,tt0383028,2008,0.338116177,['Drama'],Synecdoche.-New-York,10857.00,0.43,2016.00,4000.00,0.63,10000.00,0.08,235.00,49.00
804,Taking Lives,tt0364045,2004,0.259953162,['Crime'. 'Mystery'. 'Thriller'],Taking-Lives,6343.00,0.34,2199.00,4000.00,0.43,6000.00,0.09,147.00,34.00
805,Taking Sides,tt0260414,2001,0.445544554,['Drama'. 'Music'. 'War'],Taking-Sides,6857.00,0.23,1819.00,3000.00,0.68,3000.00,0.21,94.00,21.00
806,The Talented Mr. Ripley,tt0134119,1999,0.276450512,['Crime'. 'Drama'. 'Thriller'],The-Talented-Mr.-Ripley,9043.00,0.31,1866.00,3000.00,0.65,2000.00,0.17,145.00,23.00
808,Taxi Driver,tt0075314,1976,0.454094293,['Crime'. 'Drama'],Taxi-Driver,6833.00,0.32,1759.00,2000.00,0.78,2000.00,0.22,96.00,23.00
809,The Terminator,tt0088247,1984,0.289285714,['Action'. 'Sci-Fi'],The-Terminator,3854.00,0.51,2598.00,5000.00,0.45,9000.00,0.07,98.00,41.00
810,Terminator 2: Judgment Day,tt0103064,1991,0.373096447,['Action'. 'Sci-Fi'],Terminator-2:-Judgment-Day,6839.00,0.29,2280.00,5000.00,0.55,6000.00,0.12,139.00,29.00
811,Terminator Salvation,tt0438488,2009,0.474747475,['Action'. 'Adventure'. 'Sci-Fi'],Terminator-Salvation,9200.00,0.40,1968.00,3000.00,0.65,5000.00,0.17,185.00,30.00
812,Thelma & Louise,tt0103074,1991,0.395604396,['Adventure'. 'Crime'. 'Drama'],Thelma-&-Louise,9077.00,0.33,2067.00,3000.00,0.54,3000.00,0.16,156.00,21.00
814,They,tt0283632,2002,0,['Horror'. 'Mystery'. 'Thriller'],They,0.39,0.86,1000.00,1000.00,0.00,29000.00,0.01,7.00,34.00
815,The Thing,tt0084787,1982,0.809782609,['Horror'. 'Mystery'. 'Sci-Fi'],The-Thing,35636.00,0.09,1433.00,3000.00,0.79,2000.00,0.55,486.00,14.00
816,Thirteen Days,tt0146309,2000,0.475609756,['Drama'. 'History'. 'Thriller'],Thirteen-Days,11593.00,0.29,2281.00,5000.00,0.57,5000.00,0.11,415.00,51.00
817,This Boy's Life,tt0108330,1993,0.297833935,['Biography'. 'Drama'],This-Boy's-Life,9097.00,0.33,1954.00,4000.00,0.71,2000.00,0.14,200.00,31.00
818,Three Kings,tt0120188,1999,0.480978261,['Action'. 'Adventure'. 'Comedy'],Three-Kings,15268.00,0.30,1878.00,3000.00,0.72,2000.00,0.22,378.00,40.00
819,Kings of the Turf,tt0033788,1941,0.580645161,['Documentary'. 'Short'. 'Sport'],Kings-of-the-Turf,13833.00,0.12,1556.00,2000.00,0.47,4000.00,0.24,118.00,8.00
820,3 Men and a Baby,tt0094137,1987,0.524396783,['Comedy'. 'Drama'. 'Family'],3-Men-and-a-Baby,12000.00,0.33,2026.00,4000.00,0.68,1000.00,0.17,314.00,43.00
821,The Three Musketeers,tt0108333,1993,0.489655172,['Action'. 'Adventure'. 'Comedy'],The-Three-Musketeers,8737.00,0.27,1946.00,4000.00,0.67,7000.00,0.17,207.00,37.00
822,Thunderheart,tt0105585,1992,0.493449782,['Crime'. 'Mystery'. 'Thriller'],Thunderheart,10571.00,0.31,1805.00,3000.00,0.81,3000.00,0.19,218.00,36.00
824,Timber Falls,tt0857295,2007,0.684210526,['Horror'. 'Thriller'],Timber-Falls,11800.00,0.07,1333.00,2000.00,0.67,2000.00,0.53,83.00,10.00
825,The Time Machine,tt0268695,2002,0.588785047,['Action'. 'Adventure'. 'Sci-Fi'],The-Time-Machine,7667.00,0.26,1667.00,2000.00,0.60,1000.00,0.33,56.00,11.00
826,Tin Cup,tt0117918,1996,0.482503365,['Comedy'. 'Drama'. 'Romance'],Tin-Cup,15371.00,0.24,1857.00,3000.00,0.74,2000.00,0.21,315.00,32.00
827,The Day After Tomorrow,tt0319262,2004,0.503639672,['Action'. 'Adventure'. 'Sci-Fi'],The-Day-After-Tomorrow,13333.00,0.28,1994.00,3000.00,0.67,1000.00,0.20,343.00,42.00
828,Titanic,tt0120338,1997,0.39350485,['Drama'. 'Romance'],Titanic,12306.00,0.34,2198.00,4000.00,0.72,3000.00,0.12,547.00,72.00
829,TMNT,tt0453556,2007,0.699386503,['Animation'. 'Action'. 'Adventure'],TMNT,20000.00,0.22,1725.00,4000.00,0.63,6000.00,0.24,551.00,41.00
830,To Sleep with Anger,tt0100791,1990,0.642041127,['Drama'],To-Sleep-with-Anger,12378.00,0.21,1911.00,3000.00,0.60,6000.00,0.18,304.00,36.00
831,Tombstone,tt0108358,1993,0.564488052,['Biography'. 'Drama'. 'History'],Tombstone,23875.00,0.20,1802.00,4000.00,0.76,1000.00,0.30,707.00,45.00
832,Tomorrow Never Dies,tt0120347,1997,0.315789474,['Action'. 'Adventure'. 'Thriller'],Tomorrow-Never-Dies,7089.00,0.53,2461.00,4000.00,0.74,4000.00,0.07,316.00,77.00
833,Top Gun,tt0092099,1986,0.586270023,['Action'. 'Drama'],Top-Gun,14333.00,0.27,1749.00,3000.00,0.74,3000.00,0.27,310.00,34.00
834,Total Recall,tt0100802,1990,0.335766423,['Action'. 'Adventure'. 'Sci-Fi'],Total-Recall,5304.00,0.44,2220.00,4000.00,0.55,6000.00,0.08,146.00,45.00
835,The Tourist,tt1243957,2010,0.519607843,['Action'. 'Thriller'],The-Tourist,10762.00,0.25,1877.00,3000.00,0.61,3000.00,0.22,153.00,21.00
836,Toy Story,tt0114709,1995,0.640847516,['Animation'. 'Adventure'. 'Comedy'],Toy-Story,20400.00,0.34,1816.00,4000.00,0.79,2000.00,0.26,526.00,39.00
837,Traffic,tt0181865,2000,0.369179601,['Crime'. 'Drama'. 'Thriller'],Traffic,5023.00,0.70,3543.00,7000.00,0.55,7000.00,0.04,231.00,80.00
839,Trainspotting,tt0117951,1996,0.532051282,['Drama'],Trainspotting,9727.00,0.22,1900.00,3000.00,0.59,1000.00,0.26,142.00,22.00
840,The Transformers: The Movie,tt0092106,1986,0.580651596,['Animation'. 'Action'. 'Adventure'],The-Transformers:-The-Movie,25152.00,0.21,1809.00,4000.00,0.76,2000.00,0.29,695.00,53.00
841,Tremors,tt0100814,1990,0.842605156,['Comedy'. 'Horror'],Tremors,29368.00,0.12,1423.00,2000.00,0.75,2000.00,0.46,413.00,17.00
843,TRON,tt0084827,1982,0.589519651,['Action'. 'Adventure'. 'Sci-Fi'],TRON,11032.00,0.27,1807.00,4000.00,0.68,3000.00,0.25,192.00,26.00
844,Tropic Thunder,tt0942385,2008,0.686251118,['Action'. 'Comedy'. 'War'],Tropic-Thunder,14826.00,0.28,2034.00,5000.00,0.72,2000.00,0.21,293.00,29.00
846,True Lies,tt0111503,1994,0.286666667,['Action'. 'Comedy'. 'Thriller'],True-Lies,9086.00,0.41,2133.00,4000.00,0.60,4000.00,0.11,216.00,29.00
847,True Romance,tt0108399,1993,0.695320197,['Crime'. 'Drama'. 'Romance'],True-Romance,16591.00,0.18,1895.00,4000.00,0.71,1000.00,0.27,313.00,37.00
848,The Truman Show,tt0120382,1998,0.23871734,['Comedy'. 'Drama'],The-Truman-Show,5286.00,0.52,2215.00,4000.00,0.59,7000.00,0.06,183.00,55.00
849,Twilight,tt1099212,2008,0.564796905,['Drama'. 'Fantasy'. 'Romance'],Twilight,15529.00,0.28,1727.00,3000.00,0.71,4000.00,0.24,323.00,28.00
850,New Moon,tt1259571,2009,0.410986102,['Adventure'. 'Drama'. 'Fantasy'],New-Moon,11707.00,0.34,1836.00,3000.00,0.73,3000.00,0.16,313.00,41.00
851,Twin Peaks,tt0098936,1990,0.422750424,['Crime'. 'Drama'. 'Mystery'],Twin-Peaks,5938.00,0.57,2711.00,5000.00,0.58,4000.00,0.07,231.00,64.00
852,Dead Ringers,tt0094964,1988,0.279883382,['Drama'. 'Horror'. 'Thriller'],Dead-Ringers,7130.00,0.39,2247.00,5000.00,0.60,2000.00,0.10,220.00,46.00
853,Two for the Money,tt0417217,2005,0.255033557,['Crime'. 'Drama'. 'Sport'],Two-for-the-Money,8356.00,0.28,1889.00,3000.00,0.69,4000.00,0.11,231.00,41.00
854,U Turn,tt0120399,1997,0.507936508,['Crime'. 'Drama'. 'Thriller'],U-Turn,8300.00,0.29,1726.00,2000.00,0.71,1000.00,0.27,107.00,20.00
855,Unbreakable,tt0217869,2000,0.36875,['Drama'. 'Mystery'. 'Sci-Fi'],Unbreakable,4647.00,0.38,2146.00,4000.00,0.48,3000.00,0.11,91.00,34.00
857,Up,tt1049413,2009,0.519402985,['Animation'. 'Adventure'. 'Comedy'],Up,9913.00,0.27,2206.00,4000.00,0.54,1000.00,0.21,149.00,19.00
858,Up in the Air,tt1193138,2009,0.248743719,['Comedy'. 'Drama'. 'Romance'],Up-in-the-Air,6500.00,0.34,1963.00,3000.00,0.48,2000.00,0.12,125.00,28.00
859,The Usual Suspects,tt0114814,1995,0.49787234,['Crime'. 'Drama'. 'Mystery'],The-Usual-Suspects,14432.00,0.31,2003.00,5000.00,0.71,3000.00,0.20,338.00,32.00
860,V for Vendetta,tt0434409,2006,0.407854985,['Action'. 'Drama'. 'Sci-Fi'],V-for-Vendetta,6075.00,0.52,2649.00,5000.00,0.70,5000.00,0.08,177.00,51.00
861,Valkyrie,tt0985699,2008,0.307692308,['Drama'. 'History'. 'Thriller'],Valkyrie,6783.00,0.42,2494.00,6000.00,0.59,2000.00,0.10,185.00,44.00
862,Vanilla Sky,tt0259711,2001,0.309859155,['Fantasy'. 'Mystery'. 'Romance'],Vanilla-Sky,7133.00,0.30,1830.00,2000.00,0.79,2000.00,0.16,119.00,24.00
863,The Verdict,tt0084855,1982,0.299389002,['Drama'],The-Verdict,8667.00,0.27,2043.00,4000.00,0.75,1000.00,0.13,204.00,38.00
865,Very Bad Things,tt0124198,1998,0.485358712,['Comedy'. 'Crime'. 'Thriller'],Very-Bad-Things,14500.00,0.21,1829.00,4000.00,0.75,5000.00,0.19,284.00,26.00
867,Virtuosity,tt0114857,1995,0.335064935,['Action'. 'Crime'. 'Sci-Fi'],Virtuosity,6596.00,0.32,2163.00,4000.00,0.48,9000.00,0.08,198.00,44.00
869,Wag the Dog,tt0120885,1997,0.334680679,['Comedy'. 'Drama'],Wag-the-Dog,12250.00,0.26,1991.00,4000.00,0.81,2000.00,0.14,460.00,61.00
870,A Walk to Remember,tt0281358,2002,0.357142857,['Drama'. 'Romance'],A-Walk-to-Remember,11700.00,0.24,1816.00,3000.00,0.65,1000.00,0.22,170.00,20.00
871,Walking Tall,tt0351977,2004,0.493515358,['Action'. 'Crime'],Walking-Tall,9744.00,0.41,1914.00,4000.00,0.75,1000.00,0.20,213.00,37.00
872,Wall Street,tt0094291,1987,0.376668314,['Crime'. 'Drama'],Wall-Street,9164.00,0.43,2067.00,4000.00,0.68,3000.00,0.11,301.00,55.00
873,WALL-E,tt0910970,2008,0.626540284,['Animation'. 'Adventure'. 'Family'],WALL-E,14757.00,0.19,1686.00,3000.00,0.70,4000.00,0.31,139.00,18.00
874,Wanted,tt0493464,2008,0.304740406,['Action'. 'Crime'. 'Thriller'],Wanted,5486.00,0.40,1803.00,2000.00,0.66,6000.00,0.10,109.00,31.00
875,War of the Worlds,tt0407304,2005,0.473922902,['Action'. 'Adventure'. 'Sci-Fi'],War-of-the-Worlds,10710.00,0.30,1755.00,2000.00,0.87,1000.00,0.25,190.00,30.00
876,Warm Springs,tt0423510,2005,0.403086187,['Biography'. 'Drama'],Warm-Springs,10912.00,0.34,1950.00,3000.00,0.69,5000.00,0.13,385.00,53.00
877,Watchmen,tt0409459,2009,0.308237378,['Action'. 'Drama'. 'Mystery'],Watchmen,6840.00,0.49,2569.00,5000.00,0.70,4000.00,0.06,288.00,72.00
878,We Own the Night,tt0498399,2007,0.316914498,['Action'. 'Crime'. 'Drama'],We-Own-the-Night,10355.00,0.27,1989.00,4000.00,0.70,5000.00,0.11,342.00,50.00
879,What About Bob?,tt0103241,1991,0.293519695,['Comedy'],What-About-Bob?,10308.00,0.43,2137.00,3000.00,0.69,2000.00,0.10,343.00,50.00
880,What Lies Beneath,tt0161081,2000,0.280373832,['Drama'. 'Horror'. 'Mystery'],What-Lies-Beneath,7000.00,0.21,1791.00,2000.00,0.62,1000.00,0.21,87.00,18.00
881,When a Stranger Calls,tt0455857,2006,0.491856678,['Horror'. 'Thriller'],When-a-Stranger-Calls,6810.00,0.46,2329.00,4000.00,0.65,2000.00,0.14,125.00,38.00
883,While She Was Out,tt0887971,2008,0.534965035,['Crime'. 'Drama'. 'Thriller'],While-She-Was-Out,7789.00,0.32,1813.00,3000.00,0.65,1000.00,0.25,93.00,18.00
884,White Christmas,tt0047673,1954,0.570850202,['Comedy'. 'Musical'. 'Romance'],White-Christmas,13724.00,0.23,1759.00,3000.00,0.82,1000.00,0.30,243.00,28.00
885,White Jazz,tt0892384,2012,0.323444284,['Crime'. 'Drama'. 'Mystery'],White-Jazz,7860.00,0.35,1920.00,3000.00,0.84,2000.00,0.14,189.00,41.00
887,White Squall,tt0118158,1996,0.641951594,['Adventure'. 'Drama'],White-Squall,30261.00,0.18,1775.00,3000.00,0.75,1000.00,0.30,906.00,43.00
888,Whiteout,tt0365929,2009,0.398019802,['Action'. 'Crime'. 'Mystery'],Whiteout,8880.00,0.24,1783.00,2000.00,0.77,1000.00,0.22,136.00,19.00
889,Who Framed Roger Rabbit,tt0096438,1988,0.360472751,['Animation'. 'Adventure'. 'Comedy'],Who-Framed-Roger-Rabbit,7913.00,0.40,1967.00,4000.00,0.77,4000.00,0.13,207.00,41.00
891,Wild at Heart,tt0100935,1990,0.275862069,['Comedy'. 'Crime'. 'Drama'],Wild-at-Heart,6356.00,0.43,2437.00,5000.00,0.61,5000.00,0.09,180.00,45.00
892,The Wild Bunch,tt0065214,1969,0.492225574,['Action'. 'Adventure'. 'Western'],The-Wild-Bunch,26667.00,0.23,1744.00,3000.00,0.83,2000.00,0.25,636.00,42.00
893,Where the Wild Things Are,tt0386117,2009,0.477360931,['Adventure'. 'Drama'. 'Family'],Where-the-Wild-Things-Are,10267.00,0.28,1968.00,4000.00,0.64,3000.00,0.20,208.00,30.00
895,Wild Wild West,tt0120891,1999,0.440625,['Action'. 'Comedy'. 'Sci-Fi'],Wild-Wild-West,10333.00,0.29,2037.00,4000.00,0.63,3000.00,0.18,207.00,28.00
896,Willow,tt0096446,1988,0.423616846,['Action'. 'Adventure'. 'Drama'],Willow,11610.00,0.40,2071.00,4000.00,0.74,2000.00,0.16,308.00,40.00
899,Witness,tt0090329,1985,0.546848382,['Drama'. 'Romance'. 'Thriller'],Witness,11963.00,0.29,2026.00,5000.00,0.63,7000.00,0.16,219.00,38.00
901,Wonder Boys,tt0185014,2000,0.389150943,['Comedy'. 'Drama'],Wonder-Boys,11586.00,0.27,1788.00,2000.00,0.72,1000.00,0.21,225.00,29.00
902,The Woodsman,tt0361127,2004,0.313043478,['Drama'],The-Woodsman,5111.00,0.29,1857.00,3000.00,0.54,4000.00,0.16,63.00,16.00
904,The Wrestler,tt1125849,2008,0.184267241,['Drama'. 'Sport'],The-Wrestler,3643.00,0.42,2061.00,4000.00,0.44,11000.00,0.06,115.00,50.00
905,The X Files,tt0120902,1998,0.330275229,['Drama'. 'Mystery'. 'Sci-Fi'],The-X-Files,5077.00,0.42,2380.00,5000.00,0.48,3000.00,0.13,81.00,24.00
906,X-Men,tt0120903,2000,0.553903346,['Action'. 'Adventure'. 'Sci-Fi'],X-Men,10000.00,0.24,1857.00,4000.00,0.68,2000.00,0.26,167.00,24.00
907,X-Men Origins: Wolverine,tt0458525,2009,0.268839104,['Action'. 'Sci-Fi'],X-Men-Origins:-Wolverine,5333.00,0.43,2493.00,6000.00,0.50,4000.00,0.08,138.00,41.00
908,xXx,tt0295701,2002,0.333996024,['Action'. 'Adventure'. 'Thriller'],xXx,6750.00,0.35,1872.00,3000.00,0.62,6000.00,0.12,131.00,26.00
910,Yes Man,tt1068680,2008,0.241112828,['Comedy'. 'Romance'],Yes-Man,9143.00,0.35,1899.00,2000.00,0.73,2000.00,0.10,308.00,51.00
911,You Can Count on Me,tt0203230,2000,0.490909091,['Drama'],You-Can-Count-on-Me,11400.00,0.28,1752.00,3000.00,0.58,4000.00,0.21,153.00,18.00
912,You've Got Mail,tt0128853,1998,0.33105802,['Comedy'. 'Drama'. 'Romance'],You've-Got-Mail,8769.00,0.37,2131.00,4000.00,0.73,2000.00,0.13,218.00,36.00
913,Youth in Revolt,tt0403702,2009,0.333948339,['Comedy'. 'Drama'. 'Romance'],Youth-in-Revolt,11000.00,0.29,1916.00,4000.00,0.64,2000.00,0.15,276.00,34.00
914,Zerophilia,tt0421090,2005,0.650847458,['Comedy'. 'Romance'],Zerophilia,13625.00,0.10,1604.00,3000.00,0.56,3000.00,0.37,150.00,14.00
